member_bioguide_id,member_name,district,party,congress,chamber,rollcall_id,rollcall_date,bill_id,theme,axis_direction,vote_cast,contested,adjudication_note,adjudicator,adjudication_date,source_url,plain_language_summary,coded_blind,congress_era
H001038,Brian Higgins,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
H001047,James A. Himes,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
H001064,Denny Heck,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
H001066,Steven Horsford,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
H001068,Jared Huffman,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
H001080,Debra A. Haaland,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
H001081,Jahana Hayes,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
H001083,Kendra S. Horn,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
H001085,Chrissy Houlahan,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
H001090,Josh Harder,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
J000032,Sheila Jackson Lee,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
J000126,Eddie Bernice Johnson,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
J000288,"Henry C. ""Hank"" Johnson, Jr.",,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
J000294,Hakeem S. Jeffries,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
J000298,Pramila Jayapal,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
K000009,Marcy Kaptur,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
K000188,Ron Kind,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
K000368,Ann Kirkpatrick,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
K000375,William R. Keating,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
K000379,Joseph P. Kennedy III,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
K000380,Daniel T. Kildee,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
K000381,Derek Kilmer,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
K000382,Ann M. Kuster,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
K000385,Robin L. Kelly,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
K000389,Ro Khanna,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
K000391,Raja Krishnamoorthi,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
K000394,Andy Kim,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000287,John Lewis,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000397,Zoe Lofgren,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000480,Nita M. Lowey,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000551,Barbara Lee,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000557,John B. Larson,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000559,James R. Langevin,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000560,Rick Larsen,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000562,Stephen F. Lynch,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000563,Daniel Lipinski,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000565,David Loebsack,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000570,Ben Ray Luján,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000579,Alan S. Lowenthal,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000581,Brenda L. Lawrence,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000582,Ted Lieu,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000586,"Al Lawson, Jr.",,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000588,Conor Lamb,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000590,Susie Lee,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000591,Elaine G. Luria,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000592,Andy Levin,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
L000593,Mike Levin,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M000087,Carolyn B. Maloney,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M000312,James P. McGovern,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M001137,Gregory W. Meeks,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M001143,Betty McCollum,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M001160,Gwen Moore,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M001163,Doris O. Matsui,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M001166,Jerry McNerney,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M001185,Sean Patrick Maloney,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M001188,Grace Meng,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M001196,Seth Moulton,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M001200,A. Donald McEachin,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,not_voting,false,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M001202,Stephanie N. Murphy,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M001203,Tom Malinowski,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M001206,Joseph D. Morelle,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M001207,Debbie Mucarsel-Powell,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M001208,Lucy McBath,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
M001209,Ben McAdams,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
N000002,Jerrold Nadler,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
N000015,Richard E. Neal,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
N000179,Grace F. Napolitano,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
N000188,Donald Norcross,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
N000191,Joe Neguse,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
O000171,Tom O’Halleran,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
O000172,Alexandria Ocasio-Cortez,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
O000173,Ilhan Omar,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
P000034,"Frank Pallone, Jr.",,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
P000096,"Bill Pascrell, Jr.",,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
P000258,Collin C. Peterson,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
P000523,David E. Price,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
P000593,Ed Perlmutter,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
P000597,Chellie Pingree,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
P000604,"Donald M. Payne, Jr.",,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
P000607,Mark Pocan,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
P000608,Scott H. Peters,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
P000613,Jimmy Panetta,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
P000614,Chris Pappas,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
P000616,Dean Phillips,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
P000617,Ayanna Pressley,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
P000618,Katie Porter,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
Q000023,Mike Quigley,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
R000486,Lucille Roybal-Allard,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
R000515,Bobby L. Rush,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
R000576,C. A. Dutch Ruppersberger,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
R000577,Tim Ryan,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
R000588,Cedric L. Richmond,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
R000599,Raul Ruiz,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
R000602,Kathleen M. Rice,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
R000606,Jamie Raskin,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
R000613,Max Rose,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
R000616,Harley Rouda,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S000185,"Robert C. ""Bobby"" Scott",,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S000248,José E. Serrano,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,not_voting,false,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S000344,Brad Sherman,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S000510,Adam Smith,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001145,Janice D. Schakowsky,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001150,Adam B. Schiff,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001156,Linda T. Sánchez,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001157,David Scott,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001165,Albio Sires,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001168,John P. Sarbanes,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001175,Jackie Speier,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001180,Kurt Schrader,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001185,Terri A. Sewell,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001190,Bradley Scott Schneider,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001193,Eric Swalwell,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001200,Darren Soto,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001201,Thomas R. Suozzi,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001205,Mary Gay Scanlon,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001206,Donna E. Shalala,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001207,Mikie Sherrill,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001208,Elissa Slotkin,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001209,Abigail Davis Spanberger,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001211,Greg Stanton,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001215,Haley M. Stevens,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
S001216,Kim Schrier,,Democrat,116,House,h-116-1-612,2019-11-13,hr-3537-116,ACCESS_TO_CAPITAL,advance,yea,true,,HUMAN,2026-08-22,https://clerk.house.gov/evs/2019/roll612.xml,,true,116
